transcript_id,SRR633516,SRR633540,SRR633541,SRR633544,SRR633545
MSTRG.32871.1,64,47,36,47,43
MSTRG.28489.1,8,9,5,0,5
MSTRG.28490.1,17,6,8,12,9
MSTRG.28491.1,59,37,32,45,48
MSTRG.28492.1,61,44,34,44,40
MSTRG.28493.1,9,5,4,4,0
MSTRG.28494.1,32,18,16,19,14
MSTRG.28495.1,20,16,13,18,9
MSTRG.28496.1,18,14,9,14,13
MSTRG.27254.1,18,16,15,8,13
MSTRG.27255.1,16,16,9,8,8
MSTRG.27256.1,16,11,7,7,5
MSTRG.27257.1,260,183,177,202,186
MSTRG.27257.2,27,4,0,4,0
MSTRG.27258.1,62,84,84,29,73
MSTRG.27258.2,104,0,7,98,26
MSTRG.27258.3,8,10,6,0,12
MSTRG.27259.1,89,53,49,53,48
MSTRG.27260.1,136,67,75,37,37
MSTRG.27261.1,11,3,6,5,0
MSTRG.27262.1,6,0,0,0,8
MSTRG.27263.1,12,8,0,6,0
MSTRG.27264.1,6,2,0,4,4
MSTRG.27265.1,5,0,0,0,0
MSTRG.27266.1,9,0,0,5,5
MSTRG.30543.1,23,17,13,18,15
MSTRG.30544.1,192,114,127,154,147
MSTRG.30544.2,7,8,8,5,7
MSTRG.30545.1,22,14,11,14,12
MSTRG.30546.1,68,48,43,43,34
MSTRG.30547.1,19,15,11,10,10
MSTRG.30548.1,5,3,4,3,3
MSTRG.26957.1,11,6,5,6,5
MSTRG.26958.1,4,3,2,4,6
MSTRG.26959.1,4,0,0,0,4
MSTRG.26960.1,10,6,6,6,6
MSTRG.26961.2,0,0,2,0,2
MSTRG.26961.1,16,11,10,12,11
MSTRG.26961.3,3,3,0,4,3
MSTRG.26962.1,8,0,0,5,0
MSTRG.26963.1,6,7,0,0,10
MSTRG.26964.1,14,11,7,10,16
MSTRG.25979.1,52,39,42,65,66
MSTRG.25980.1,71,45,49,76,65
MSTRG.25981.1,193,136,119,197,160
MSTRG.25982.1,13,14,15,27,3
MSTRG.25982.2,13,6,5,4,34
MSTRG.25982.3,2,0,2,2,1
MSTRG.25983.1,32,29,27,18,14
MSTRG.25984.1,58,41,46,20,24
MSTRG.25984.2,67,39,37,20,26
MSTRG.32252.1,283,181,168,285,252
MSTRG.32253.1,303,198,179,306,284
MSTRG.32254.1,39,26,25,31,32
MSTRG.32255.1,18,10,7,11,13
MSTRG.32256.1,25,19,12,22,17
MSTRG.32256.3,6,0,4,5,6
MSTRG.32256.2,2,4,4,0,0
MSTRG.32257.1,41,29,34,25,24
MSTRG.32258.1,6,3,3,2,3
MSTRG.27357.1,300,331,163,388,351
MSTRG.27357.2,234,8,118,99,97
MSTRG.27358.1,7,6,7,0,6
MSTRG.27359.1,19,10,12,7,7
MSTRG.27360.1,10,9,9,7,6
MSTRG.27361.1,14,6,7,11,6
MSTRG.27362.1,312,199,210,220,235
MSTRG.27363.1,221,147,148,215,191
MSTRG.27364.2,36,18,19,22,3
MSTRG.27364.1,16,24,14,27,33
MSTRG.27365.1,112,69,52,91,76
MSTRG.27365.2,30,22,20,29,20
MSTRG.27366.1,23,14,12,24,11
MSTRG.27367.1,130,96,78,108,100
MSTRG.27368.1,54,37,33,37,41
MSTRG.27369.1,26,14,16,22,17
MSTRG.27370.1,16,12,12,16,15
MSTRG.27371.1,29,15,17,24,22
MSTRG.27372.1,24,15,14,19,19
MSTRG.27373.1,29,23,20,24,29
MSTRG.27374.1,41,31,19,33,24
MSTRG.27375.1,15,7,8,8,5
MSTRG.27376.1,21,11,10,8,12
MSTRG.27377.1,36,19,19,21,20
MSTRG.26795.1,5,7,0,7,0
MSTRG.26796.1,13,14,9,0,10
MSTRG.26797.1,24,8,8,9,13
MSTRG.26798.1,17,10,9,12,11
MSTRG.26799.1,31,17,17,22,21
MSTRG.26800.1,11,7,9,12,10
MSTRG.27954.1,4,0,0,0,0
MSTRG.27955.1,23,20,12,15,10
MSTRG.32365.1,81,52,46,97,81
MSTRG.31463.1,26,18,16,20,21
MSTRG.31469.1,0,0,26,29,11
MSTRG.31469.3,0,0,0,22,24
MSTRG.31469.5,0,20,0,0,0
MSTRG.31470.2,0,0,0,36,32
MSTRG.31464.1,6,6,3,4,2
MSTRG.31465.1,78,59,64,69,49
MSTRG.31466.1,56,29,25,17,22
MSTRG.31467.1,37,35,29,28,29
MSTRG.31468.1,13,14,10,19,15
MSTRG.31469.2,8,10,7,17,20
MSTRG.31469.4,39,0,0,0,0
MSTRG.31469.6,14,3,3,7,2
MSTRG.31469.7,12,4,6,3,5
MSTRG.31470.1,151,89,90,85,71
MSTRG.31471.1,6,1,4,2,2
MSTRG.31472.1,5,3,2,0,0
MSTRG.31473.1,20,12,15,16,24
MSTRG.31473.2,134,99,81,134,103
MSTRG.31474.1,124,86,69,102,111
MSTRG.31475.1,17,12,8,7,7
MSTRG.31476.1,94,65,66,82,68
MSTRG.31477.1,49,34,30,37,43
MSTRG.31478.1,17,7,6,7,6
MSTRG.31479.1,11,8,6,8,7
MSTRG.31480.1,8,0,4,3,0
MSTRG.31481.1,5,3,0,2,0
MSTRG.31482.1,9,9,6,4,8
MSTRG.31483.1,15,13,11,9,10
MSTRG.31484.1,6,0,5,2,0
MSTRG.25677.1,0,5,5,6,0
MSTRG.25676.1,12,7,8,0,10
MSTRG.25678.1,17,19,18,11,14
MSTRG.25679.1,0,6,4,0,5
MSTRG.25680.1,15,11,13,11,10
MSTRG.25681.1,256,195,152,186,174
MSTRG.25682.1,75,51,55,57,58
MSTRG.31010.1,62,50,39,41,38
MSTRG.31011.1,93,67,61,51,66
MSTRG.31011.2,2,0,2,36,15
MSTRG.31011.3,2,4,6,1,9
MSTRG.31012.1,15,9,14,14,10
MSTRG.31013.1,10,11,9,15,14
MSTRG.31014.1,11,6,6,9,10
MSTRG.31015.1,52,49,36,16,26
MSTRG.31015.2,5,5,6,0,3
MSTRG.31016.1,46,31,20,15,16
MSTRG.31017.1,18,16,16,8,6
MSTRG.31018.1,8,4,7,5,5
MSTRG.31019.1,0,3,4,0,3
MSTRG.31020.1,14,6,5,0,0
MSTRG.31021.1,16,0,6,9,7
MSTRG.31022.1,30,18,20,27,28
MSTRG.31022.2,1,3,0,3,3
MSTRG.31023.1,88,60,51,70,56
MSTRG.31024.1,232,156,154,39,105
MSTRG.31024.2,39,6,5,76,13
MSTRG.31025.1,88,50,37,70,64
MSTRG.31025.2,5,0,14,1,8
MSTRG.31026.1,28,15,15,25,22
MSTRG.31027.1,16,8,11,9,8
MSTRG.32661.1,29,26,17,10,12
MSTRG.32662.1,13,6,8,0,0
MSTRG.32663.1,32,22,17,15,10
MSTRG.32664.1,9,9,0,4,0
MSTRG.32665.1,94,61,57,72,53
MSTRG.32666.2,0,0,0,4,11
MSTRG.32666.3,0,0,0,0,3
MSTRG.32666.1,88,65,52,45,42
MSTRG.32667.1,27,33,23,27,16
MSTRG.32667.2,60,24,21,23,35
MSTRG.32668.1,109,49,72,31,34
MSTRG.32669.1,112,77,61,46,27
MSTRG.32670.1,20,12,8,0,7
MSTRG.26857.2,318,84,196,95,68
MSTRG.26857.1,58,148,16,149,160
MSTRG.28563.1,50,36,45,46,35
MSTRG.28564.1,350,220,204,264,292
MSTRG.28564.2,75,23,36,35,28
MSTRG.28564.3,381,283,259,316,269
MSTRG.28566.1,0,0,5,10,6
MSTRG.28565.1,28,24,24,30,27
MSTRG.28567.1,8,6,7,9,8
MSTRG.28568.1,131,88,63,38,33
MSTRG.28568.2,18,11,8,6,3
MSTRG.32690.1,9,5,6,0,3
MSTRG.32691.1,37,26,25,30,29
MSTRG.32692.1,7,2,1,4,4
MSTRG.32693.1,43,37,32,29,32
MSTRG.32694.1,0,6,0,0,0
MSTRG.32694.2,232,194,103,76,84
MSTRG.32695.1,116,76,81,37,0
MSTRG.32696.1,817,553,413,289,249
MSTRG.32697.1,1105,675,650,364,327
MSTRG.32698.1,593,370,326,194,207
MSTRG.32698.2,23,8,12,6,1
MSTRG.32699.1,76,53,52,53,50
MSTRG.32700.1,39,23,29,34,34
MSTRG.32701.1,23,14,13,19,19
MSTRG.32702.1,142,133,84,227,213
MSTRG.32703.1,0,140,19,0,58
MSTRG.32703.2,231,0,91,127,57
MSTRG.32704.1,17,15,17,0,14
MSTRG.32705.1,4,0,0,0,0
MSTRG.32706.1,111,72,70,103,78
MSTRG.32707.1,59,17,28,40,26
MSTRG.32709.2,0,0,1,2,12
MSTRG.32708.1,16,7,9,9,9
MSTRG.32709.1,26,15,12,20,0
MSTRG.32710.1,1854,895,851,1182,1221
MSTRG.32710.2,2142,1228,1186,1502,1314
MSTRG.32711.1,1871,984,925,1289,1149
MSTRG.32712.1,2403,1356,1245,1732,1591
MSTRG.32713.1,5155,3101,2955,4524,4341
MSTRG.32714.1,178,135,115,33,39
MSTRG.32715.2,0,0,0,40,34
MSTRG.32715.1,220,141,131,8,8
MSTRG.32716.1,61,35,41,15,14
MSTRG.28709.1,5,2,2,0,0
MSTRG.28710.1,7,4,4,4,0
MSTRG.28711.1,9,6,0,0,5
MSTRG.28712.1,277,162,160,323,277
MSTRG.28713.1,26,21,14,16,16
MSTRG.28714.1,15,11,10,16,12
MSTRG.28715.1,8,6,3,5,0
MSTRG.28716.1,9,8,6,7,5
MSTRG.28717.1,13,9,8,7,9
MSTRG.32495.1,9,0,6,10,12
MSTRG.32496.1,12,6,6,16,17
MSTRG.32497.1,43,30,26,20,21
MSTRG.32498.1,19,15,11,12,11
MSTRG.32499.1,32,28,25,28,24
MSTRG.32500.1,18,11,9,14,8
MSTRG.32501.1,46,29,24,29,33
MSTRG.25522.1,4,0,0,2,0
MSTRG.25523.1,0,2,2,3,2
MSTRG.25524.1,4,5,3,0,0
MSTRG.25525.1,6,0,0,0,0
MSTRG.25526.1,394,244,230,434,408
MSTRG.25527.1,286,188,182,332,308
MSTRG.25528.1,236,175,161,135,130
MSTRG.32232.1,30,19,40,58,44
MSTRG.32232.2,52,24,11,27,35
MSTRG.32233.1,12,9,8,17,14
MSTRG.32234.1,29,21,16,39,31
MSTRG.32235.1,58,48,37,48,45
MSTRG.32236.1,110,83,68,75,82
MSTRG.32237.1,105,75,54,65,59
MSTRG.32238.1,43,31,27,25,24
MSTRG.32239.1,16,18,14,15,15
MSTRG.32239.2,13,8,9,16,7
MSTRG.32240.1,14,13,7,15,9
MSTRG.32241.1,0,0,0,2,6
MSTRG.32242.1,60,35,34,51,49
MSTRG.29896.1,35,22,19,15,19
MSTRG.29897.1,317,205,177,208,187
MSTRG.29898.1,499,335,289,351,301
MSTRG.29899.1,35,27,21,26,24
MSTRG.29900.1,81,46,42,64,46
MSTRG.29901.1,33,21,25,33,38
MSTRG.29902.1,45,36,36,42,40
MSTRG.29903.2,44,24,25,37,7
MSTRG.29903.1,30,24,16,20,34
MSTRG.29904.2,0,0,3,0,1
MSTRG.29904.1,32,22,20,8,10
MSTRG.29905.1,26,21,19,17,19
MSTRG.29906.1,589,438,399,373,313
MSTRG.29907.1,211,126,131,120,104
MSTRG.26277.1,59,39,47,43,36
MSTRG.26278.1,415,262,245,240,219
MSTRG.26279.1,75,45,40,14,19
MSTRG.26280.1,87,56,47,66,68
MSTRG.26281.1,103,84,62,94,94
MSTRG.26282.2,0,15,0,6,105
MSTRG.26282.1,812,545,589,777,579
MSTRG.26283.1,376,213,215,329,252
MSTRG.26284.1,19,0,14,7,8
MSTRG.26285.1,21,12,11,10,7
MSTRG.26286.1,16,6,11,0,0
MSTRG.26287.1,0,4,3,0,0
MSTRG.26288.1,24,19,18,9,8
MSTRG.26288.2,17,10,8,0,0
MSTRG.26289.1,13,11,5,15,16
MSTRG.26290.1,38,25,19,35,32
MSTRG.26291.1,426,319,317,334,278
MSTRG.26292.1,214,158,153,141,140
MSTRG.26291.2,152,94,80,79,92
MSTRG.26293.1,1638,1435,1406,1472,1198
MSTRG.26293.2,709,7,99,41,146
MSTRG.26294.1,87,66,61,35,37
MSTRG.26295.1,21,16,12,17,13
MSTRG.26296.1,61,36,38,29,36
MSTRG.31037.1,54,32,33,39,29
MSTRG.31038.1,119,81,75,88,98
MSTRG.31039.1,6,0,10,0,0
MSTRG.31040.1,19,20,13,12,12
MSTRG.29678.1,5,4,6,5,8
MSTRG.29679.1,12,7,5,7,5
MSTRG.29680.1,26,21,12,36,33
MSTRG.29681.1,26,16,14,37,35
MSTRG.29682.1,15,10,9,32,32
MSTRG.29683.1,68,36,33,114,93
MSTRG.29684.1,27,15,15,44,47
MSTRG.29685.1,97,72,78,61,46
MSTRG.29685.2,25,0,0,0,24
MSTRG.29686.1,18,21,16,31,25
MSTRG.29686.2,13,3,11,4,0
MSTRG.32290.1,8,8,5,0,0
MSTRG.32290.2,3,4,0,0,2
MSTRG.32293.1,0,6,6,4,5
MSTRG.32291.1,11,5,6,0,5
MSTRG.32292.1,13,8,8,5,9
MSTRG.32294.1,42,35,28,24,18
MSTRG.32295.1,33,17,21,12,14
MSTRG.32296.1,83,51,44,30,25
MSTRG.32297.1,24,21,16,8,9
MSTRG.32298.1,8,0,6,3,4
MSTRG.32299.1,12,10,8,0,5
MSTRG.32300.1,21,15,13,6,5
MSTRG.32301.1,4,4,0,0,0
MSTRG.32301.2,8,4,8,4,0
MSTRG.32302.1,8,3,0,2,0
MSTRG.32303.1,17,10,13,10,0
MSTRG.32304.1,29,14,10,6,7
MSTRG.32305.1,7,4,5,5,7
MSTRG.32306.1,10,4,3,0,4
MSTRG.32307.1,36,23,23,27,25
MSTRG.32308.1,13,0,5,6,7
MSTRG.32309.1,108,53,49,56,44
MSTRG.32310.1,12,7,11,8,10
MSTRG.32311.1,29,13,14,9,9
MSTRG.32312.1,74,46,38,29,36
MSTRG.32313.1,22,13,12,11,9
MSTRG.29950.1,0,0,4,4,4
MSTRG.29951.1,0,1,0,3,0
MSTRG.29952.1,132,98,107,140,134
MSTRG.29953.1,10,5,2,0,0
MSTRG.29954.1,43,24,25,28,21
MSTRG.29955.1,69,36,39,38,27
MSTRG.29956.1,0,6,0,0,0
MSTRG.29957.1,17,15,11,21,14
MSTRG.29958.1,38,15,20,27,20
MSTRG.29959.1,35,26,30,19,22
MSTRG.29960.1,9,12,6,3,3
MSTRG.29961.1,12,0,8,0,0
MSTRG.29962.1,37,20,15,26,21
MSTRG.29963.1,229,137,159,168,140
MSTRG.31858.1,370,216,206,256,239
MSTRG.31859.1,74,51,39,28,25
MSTRG.31860.1,12,7,7,5,8
MSTRG.31861.1,164,84,90,136,91
MSTRG.31861.2,3,4,0,0,25
MSTRG.29069.1,23,27,23,11,13
MSTRG.29070.1,20,9,10,6,7
MSTRG.29071.1,124,118,110,75,60
MSTRG.29071.2,9,10,3,3,0
MSTRG.29072.1,66,65,61,41,34
MSTRG.29073.1,6,0,4,0,5
MSTRG.29075.1,0,15,12,7,11
MSTRG.29074.1,28,37,25,18,12
MSTRG.29076.1,38,37,22,11,11
MSTRG.29077.1,38,35,34,18,12
MSTRG.29078.1,16,13,0,9,10
MSTRG.29079.1,55,46,53,33,22
MSTRG.29080.1,15,0,12,5,5
MSTRG.29081.1,5,5,5,5,0
MSTRG.29082.1,12,0,12,0,8
MSTRG.29083.1,9,6,7,7,6
MSTRG.29084.1,10,0,0,0,5
MSTRG.29085.1,18,9,0,18,20
MSTRG.29086.1,73,38,42,73,71
MSTRG.29087.1,27,16,18,11,11
MSTRG.29088.1,9,5,0,3,0
MSTRG.29089.1,36,21,21,11,13
MSTRG.31652.1,8,0,6,4,4
MSTRG.29662.1,5,0,2,3,0
MSTRG.29663.1,12,11,11,8,10
MSTRG.29664.1,17,9,9,0,8
MSTRG.29665.1,0,3,2,4,0
MSTRG.29666.1,12,4,0,5,6
MSTRG.28995.1,14,8,9,12,14
MSTRG.26332.1,204,138,113,90,81
MSTRG.26333.1,219,151,166,102,103
MSTRG.26334.1,18,14,16,9,9
MSTRG.26335.1,23,13,12,11,10
MSTRG.26336.1,32,13,12,7,7
MSTRG.26337.1,28,16,26,14,0
MSTRG.26338.1,38,18,24,18,14
MSTRG.26339.1,232,157,146,101,94
MSTRG.33081.1,313,166,161,135,122
MSTRG.33082.1,210,123,111,117,98
MSTRG.33083.1,58,38,40,41,41
MSTRG.33084.1,27,9,12,24,17
MSTRG.32634.3,0,15,0,0,0
MSTRG.32634.1,220,65,130,123,104
MSTRG.32634.2,67,108,54,20,42
MSTRG.32634.4,4,2,3,0,1
MSTRG.32635.1,180,126,113,85,84
MSTRG.32466.1,9,5,7,8,0
MSTRG.32467.1,10,5,8,9,3
MSTRG.32468.1,8,6,0,0,5
MSTRG.32469.1,96,62,64,84,78
MSTRG.32470.1,0,4,0,4,1
MSTRG.32471.1,50,26,22,29,24
MSTRG.32471.2,23,18,20,17,15
MSTRG.32472.1,10,10,12,11,7
MSTRG.32472.2,29,16,15,17,18
MSTRG.32473.1,28,12,17,17,16
MSTRG.32044.1,20,21,8,15,21
MSTRG.32045.1,19,17,10,10,7
MSTRG.32046.1,18,14,16,10,8
MSTRG.32047.1,36,15,13,10,12
MSTRG.32048.1,20,14,13,15,11
MSTRG.32049.1,0,5,10,11,3
MSTRG.32050.1,13,0,0,0,0
MSTRG.26397.1,257,161,154,170,162
MSTRG.26398.1,248,139,152,169,102
MSTRG.26398.2,24,30,14,8,47
MSTRG.26399.2,0,0,0,0,93
MSTRG.26399.1,79,60,76,98,0
MSTRG.26400.1,105,52,51,92,91
MSTRG.26401.1,85,48,50,73,58
MSTRG.28883.1,44,36,31,41,35
MSTRG.28884.1,87,56,57,6,5
MSTRG.28885.1,0,4,0,0,0
MSTRG.28886.1,18,14,15,14,10
MSTRG.28887.1,27,20,17,17,12
MSTRG.27448.1,72,33,47,45,41
MSTRG.25603.1,163,120,110,155,158
MSTRG.25604.1,11,8,0,0,10
MSTRG.25605.1,84,51,48,55,59
MSTRG.25606.1,17,7,8,11,11
MSTRG.25607.1,5,6,4,7,8
MSTRG.25608.1,5,7,3,8,5
MSTRG.25609.1,6,0,0,0,0
MSTRG.25610.1,0,0,1,0,4
MSTRG.25611.1,7,4,0,0,0
MSTRG.25612.1,22,15,10,7,8
MSTRG.26443.1,24,25,19,24,18
MSTRG.26444.1,3,4,0,0,0
MSTRG.26444.2,22,13,12,15,14
MSTRG.26444.3,18,13,8,15,11
MSTRG.26445.1,84,18,25,124,120
MSTRG.26446.1,103,29,33,135,141
MSTRG.26447.1,37,0,13,75,59
MSTRG.26448.1,41,0,13,47,48
MSTRG.26449.1,14,4,6,22,19
MSTRG.32401.1,31,24,16,21,23
MSTRG.32402.1,104,65,55,73,84
MSTRG.32403.1,12,9,14,12,8
MSTRG.32404.1,36,19,20,14,10
MSTRG.28045.2,45,8,21,33,24
MSTRG.28045.1,30,36,27,33,46
MSTRG.28046.1,59,36,30,48,37
MSTRG.28047.2,0,63,0,0,26
MSTRG.28047.1,286,135,164,240,204
MSTRG.28048.1,223,143,146,149,160
MSTRG.28048.2,7,2,2,28,0
MSTRG.28049.1,10,7,5,4,4
MSTRG.28050.1,125,83,75,105,95
MSTRG.28051.1,4,7,3,5,4
MSTRG.27282.1,30,27,27,34,26
MSTRG.27283.1,72,35,46,64,48
MSTRG.27284.1,15,11,9,16,14
MSTRG.27285.1,180,104,109,171,152
MSTRG.27286.1,12,0,0,11,7
MSTRG.27287.1,69,35,35,40,42
MSTRG.27288.1,64,46,45,47,40
MSTRG.27289.1,71,48,54,69,51
MSTRG.27290.1,110,70,53,75,62
MSTRG.27290.2,4,0,3,6,6
MSTRG.27291.1,26,14,14,20,13
MSTRG.27292.1,44,35,27,28,29
MSTRG.27293.1,101,71,63,72,92
MSTRG.27294.1,29,12,14,25,18
MSTRG.27294.2,25,17,15,16,20
MSTRG.27000.1,125,84,87,93,81
MSTRG.27001.1,258,152,144,150,126
MSTRG.27002.1,237,153,156,100,92
MSTRG.27003.1,119,0,91,40,47
MSTRG.27003.2,29,98,27,51,38
MSTRG.27004.1,61,39,41,25,17
MSTRG.27005.1,4,0,2,0,0
MSTRG.27006.1,24,16,14,22,18
MSTRG.27007.1,76,47,53,76,64
MSTRG.27008.1,10,6,4,7,7
MSTRG.27009.1,33,20,19,26,26
MSTRG.27010.1,44,25,19,37,30
MSTRG.27011.1,10,7,6,8,0
MSTRG.27012.1,14,12,7,11,14
MSTRG.27013.1,10,6,5,6,8
MSTRG.27014.1,19,24,19,11,9
MSTRG.27015.1,5,4,4,8,7
MSTRG.27016.1,109,62,54,72,58
MSTRG.31426.1,5,3,0,2,1
MSTRG.31427.1,9,0,4,4,6
MSTRG.31428.1,5,3,3,4,5
MSTRG.31429.1,22,12,15,56,49
MSTRG.31430.1,59,46,56,62,48
MSTRG.31431.2,0,2,0,0,70
MSTRG.31431.1,130,80,67,137,67
MSTRG.31432.1,38,26,18,29,36
MSTRG.31433.1,7,0,3,7,9
MSTRG.31434.1,5,5,4,8,5
MSTRG.31435.1,32,12,14,14,18
MSTRG.31436.1,96,53,40,46,57
MSTRG.29796.1,85,61,46,66,70
MSTRG.29797.1,59,37,48,41,45
MSTRG.29798.1,5,7,0,7,6
MSTRG.29799.1,7,0,0,7,7
MSTRG.29800.1,6,0,0,0,5
MSTRG.29801.1,7,6,0,4,4
MSTRG.29802.1,16,7,12,11,8
MSTRG.29803.1,5,5,6,5,4
MSTRG.29804.1,35,15,17,14,12
MSTRG.29805.1,425,255,263,492,448
MSTRG.29807.2,0,4,1,0,0
MSTRG.29806.1,13,3,0,9,0
MSTRG.29807.1,16,4,9,10,8
MSTRG.29809.1,0,8,3,4,0
MSTRG.29808.1,8,6,5,6,0
MSTRG.29810.1,31,22,27,29,19
MSTRG.32739.1,5,1,0,0,1
MSTRG.32740.1,6,0,3,0,0
MSTRG.25372.1,7,6,5,7,5
MSTRG.25373.1,9,9,0,9,0
MSTRG.25374.1,103,51,45,50,38
MSTRG.25375.1,49,27,24,16,15
MSTRG.25376.1,96,56,53,37,42
MSTRG.25377.1,19,15,13,12,12
MSTRG.25378.1,8,5,6,5,2
MSTRG.25379.1,271,174,153,122,124
MSTRG.25380.1,197,144,115,103,100
MSTRG.25381.1,154,112,90,122,85
MSTRG.25382.1,4,2,0,0,2
MSTRG.25383.1,7,0,0,3,0
MSTRG.25384.1,9,9,0,0,4
MSTRG.25873.1,24,19,16,17,13
MSTRG.25874.1,16,8,6,8,6
MSTRG.25875.1,8,8,7,4,0
MSTRG.25876.1,25,16,17,17,12
MSTRG.25877.1,166,103,94,172,152
MSTRG.25630.1,34,9,11,56,32
MSTRG.25630.2,147,57,142,97,95
MSTRG.25630.3,96,111,0,34,35
MSTRG.31574.1,169,108,101,82,84
MSTRG.29005.1,15,6,11,10,9
MSTRG.29006.1,6,5,0,8,7
MSTRG.29007.1,7,6,0,9,8
MSTRG.29008.1,10,10,5,8,8
MSTRG.29009.1,4,5,5,0,5
MSTRG.29010.1,8,2,5,6,3
MSTRG.29011.1,9,7,8,6,8
MSTRG.26641.1,32,24,22,15,22
MSTRG.26642.1,10,4,0,3,4
MSTRG.26643.1,16,11,12,14,14
MSTRG.26644.1,18,11,12,19,20
MSTRG.26645.1,16,11,16,28,23
MSTRG.26646.1,19,14,12,26,21
MSTRG.26647.1,39,21,12,29,27
MSTRG.26648.1,40,23,23,26,27
MSTRG.26649.1,22,11,15,18,17
MSTRG.27456.1,8,4,8,16,11
MSTRG.27457.1,258,128,146,165,151
MSTRG.27458.2,127,53,44,88,9
MSTRG.27458.1,69,24,45,7,59
MSTRG.27458.3,106,158,145,156,122
MSTRG.27458.4,100,24,0,0,0
MSTRG.27458.5,197,131,111,116,112
MSTRG.27459.1,62,36,44,33,33
MSTRG.27460.1,51,19,12,17,28
MSTRG.27460.2,70,59,51,39,25
MSTRG.27461.1,23,9,24,16,11
MSTRG.27461.2,15,8,0,0,4
MSTRG.27462.1,58,26,31,23,25
MSTRG.27463.1,19,12,10,9,0
MSTRG.27464.1,63,48,47,30,31
MSTRG.27465.1,56,36,32,33,26
MSTRG.27466.1,122,68,68,58,58
MSTRG.29039.1,6,3,0,3,4
MSTRG.29040.1,27,21,14,0,3
MSTRG.29041.1,14,12,8,0,2
MSTRG.29042.1,30,14,12,16,11
MSTRG.29043.1,17,18,13,17,11
MSTRG.29044.1,23,17,10,11,13
MSTRG.29045.1,37,14,20,18,14
MSTRG.29046.1,121,78,77,99,82
MSTRG.29047.1,108,80,63,103,100
MSTRG.29047.2,62,37,40,35,27
MSTRG.31523.1,10,10,7,0,0
MSTRG.31524.1,0,0,0,0,3
MSTRG.31525.1,13,12,8,12,10
MSTRG.31526.1,10,5,10,0,5
MSTRG.31527.1,5,0,5,4,0
MSTRG.31528.1,9,7,9,5,6
MSTRG.31529.1,6,5,5,2,4
MSTRG.31530.1,11,8,0,0,4
MSTRG.31531.1,15,10,8,7,5
MSTRG.31532.1,56,44,38,64,63
MSTRG.25719.1,194,149,131,197,191
MSTRG.25720.1,546,333,322,359,339
MSTRG.25721.1,35,19,22,28,21
MSTRG.25721.2,27,18,21,12,8
MSTRG.25722.1,10,0,0,4,0
MSTRG.25723.1,59,38,34,57,50
MSTRG.25724.1,8,7,4,7,5
MSTRG.28276.1,4066,2158,2171,2509,2320
MSTRG.28277.1,21,17,13,13,10
MSTRG.28278.1,7,5,0,0,2
MSTRG.28279.1,66,42,42,31,31
MSTRG.28280.1,32,22,16,14,15
MSTRG.28281.1,10,9,9,7,0
MSTRG.28282.1,19,19,15,13,8
MSTRG.28283.1,8,5,5,0,0
MSTRG.28284.2,18,13,9,12,9
MSTRG.28284.1,8,6,7,11,0
MSTRG.28285.1,6,2,0,2,2
MSTRG.28286.1,12,9,0,0,0
MSTRG.28287.1,197,118,133,69,49
MSTRG.28288.1,59,50,48,26,19
MSTRG.26862.1,0,0,19,55,45
MSTRG.26862.2,50,30,11,8,1
MSTRG.26863.1,31,19,19,45,35
MSTRG.26864.1,32,23,13,43,45
MSTRG.26865.1,49,37,26,43,41
MSTRG.26866.1,70,42,45,54,47
MSTRG.27633.1,6,2,2,0,3
MSTRG.27634.1,2,5,3,0,0
MSTRG.27635.3,0,0,0,0,4
MSTRG.27635.1,11,22,21,19,19
MSTRG.27635.2,221,107,92,132,114
MSTRG.27636.1,26,35,27,15,15
MSTRG.27636.2,40,16,22,30,28
MSTRG.27637.1,23,21,19,16,15
MSTRG.27638.1,56,37,37,39,33
MSTRG.27639.2,0,1,1,2,1
MSTRG.27639.1,16,11,11,8,12
MSTRG.27640.1,12,7,12,14,12
MSTRG.27641.1,5,6,0,8,5
MSTRG.27642.1,0,7,8,6,8
MSTRG.27643.1,65,37,29,36,40
MSTRG.27644.3,0,0,0,6,3
MSTRG.27644.1,13,6,8,4,2
MSTRG.27644.2,34,20,17,15,15
MSTRG.27645.1,4,1,0,2,2
MSTRG.27646.1,0,5,0,3,0
MSTRG.27647.1,15,10,10,22,17
MSTRG.27648.1,3,3,3,5,5
MSTRG.28819.1,78,49,43,38,50
MSTRG.28820.1,28,23,27,23,21
MSTRG.28821.1,61,25,26,0,0
MSTRG.28822.1,62,41,35,34,31
MSTRG.28823.1,18,11,15,15,7
MSTRG.28824.1,36,18,24,30,0
MSTRG.28825.1,47,22,38,45,45
MSTRG.28825.2,23,16,7,0,2
MSTRG.28826.1,30,17,12,14,22
MSTRG.28827.1,8,5,6,3,5
MSTRG.28828.1,72,44,36,25,23
MSTRG.28829.1,38,31,20,39,25
MSTRG.32122.1,49,30,34,21,23
MSTRG.32123.1,29,16,18,17,13
MSTRG.32124.1,20,14,11,11,12
MSTRG.32125.1,32,23,25,19,20
MSTRG.26146.1,124,81,70,151,142
MSTRG.26147.1,78,55,50,55,51
MSTRG.25568.1,15,10,10,5,5
MSTRG.25569.1,9,0,5,3,4
MSTRG.25570.1,6,0,7,0,4
MSTRG.25570.2,13,6,8,0,0
